Bloc;Date;Generation;Phase;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_adults;T_counted;T_produced
1;2/5/2017;1;first_prepool;D;6;10;Grape;RA3;Grape;3;1;
1;2/5/2017;1;first_prepool;D;7;10;Grape;RA3;Grape;0;1;
1;2/5/2017;1;first_prepool;D;8;10;Grape;RA3;Grape;0;1;
1;2/5/2017;1;first_prepool;D;9;10;Grape;RA3;Grape;6;1;
1;2/5/2017;1;first_prepool;D;10;10;Grape;RA3;Grape;3;1;
2;4/5/2017;1;first_prepool;E;1;1;Grape;RA4;Grape;2;1;
2;4/5/2017;1;first_prepool;E;2;1;Grape;RA4;Grape;3;1;
2;4/5/2017;1;first_prepool;E;3;1;Grape;RA4;Grape;11;1;
2;4/5/2017;1;first_prepool;E;4;1;Grape;RA4;Grape;5;1;
2;4/5/2017;1;first_prepool;E;5;1;Grape;RA4;Grape;0;1;
2;4/5/2017;1;first_prepool;E;6;1;Grape;RA4;Grape;8;1;
2;4/5/2017;1;first_prepool;E;7;1;Grape;RA4;Grape;7;1;
2;4/5/2017;1;first_prepool;E;8;1;Grape;RA4;Grape;10;1;
2;4/5/2017;1;first_prepool;E;9;1;Grape;RA4;Grape;2;1;
2;4/5/2017;1;first_prepool;E;10;1;Grape;RA4;Grape;4;1;
2;4/5/2017;1;first_prepool;E;1;2;Grape;RA4;Grape;5;1;
2;4/5/2017;1;first_prepool;E;2;2;Grape;RA4;Grape;5;1;
2;4/5/2017;1;first_prepool;E;3;2;Grape;RA4;Grape;10;1;
2;4/5/2017;1;first_prepool;E;4;2;Grape;RA4;Grape;5;1;
2;4/5/2017;1;first_prepool;E;5;2;Grape;RA4;Grape;8;1;
2;4/5/2017;1;first_prepool;E;6;2;Grape;RA4;Grape;2;1;
2;4/5/2017;1;first_prepool;E;7;2;Grape;RA4;Grape;6;1;
2;4/5/2017;1;first_prepool;E;8;2;Grape;RA4;Grape;12;1;
2;4/5/2017;1;first_prepool;E;9;2;Grape;RA4;Grape;3;1;
2;4/5/2017;1;first_prepool;E;10;2;Grape;RA4;Grape;6;1;
2;4/5/2017;1;first_prepool;E;1;3;Rosehips;EG3;Rosehips;10;1;
2;4/5/2017;1;first_prepool;E;2;3;Rosehips;EG3;Rosehips;1;1;
2;4/5/2017;1;first_prepool;E;3;3;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;4;3;Rosehips;EG3;Rosehips;3;1;
2;4/5/2017;1;first_prepool;E;5;3;Rosehips;EG3;Rosehips;8;1;
2;4/5/2017;1;first_prepool;E;6;3;Rosehips;EG3;Rosehips;3;1;
2;4/5/2017;1;first_prepool;E;7;3;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;8;3;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;9;3;Rosehips;EG3;Rosehips;45;1;
2;4/5/2017;1;first_prepool;E;10;3;Rosehips;EG3;Rosehips;1;1;
2;4/5/2017;1;first_prepool;E;1;4;Rosehips;EG3;Rosehips;25;1;
2;4/5/2017;1;first_prepool;E;2;4;Rosehips;EG3;Rosehips;10;1;
2;4/5/2017;1;first_prepool;E;3;4;Rosehips;EG3;Rosehips;4;1;
2;4/5/2017;1;first_prepool;E;4;4;Rosehips;EG3;Rosehips;2;1;
2;4/5/2017;1;first_prepool;E;5;4;Rosehips;EG3;Rosehips;6;1;
2;4/5/2017;1;first_prepool;E;6;4;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;7;4;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;8;4;Rosehips;EG3;Rosehips;1;1;
2;4/5/2017;1;first_prepool;E;9;4;Rosehips;EG3;Rosehips;0;1;
2;4/5/2017;1;first_prepool;E;10;4;Rosehips;EG3;Rosehips;1;1;
2;4/5/2017;1;first_prepool;E;1;5;Cranberry;CR4;Cranberry;27;1;
2;4/5/2017;1;first_prepool;E;2;5;Cranberry;CR4;Cranberry;38;1;
2;4/5/2017;1;first_prepool;E;3;5;Cranberry;CR4;Cranberry;15;1;
2;4/5/2017;1;first_prepool;E;4;5;Cranberry;CR4;Cranberry;41;1;
2;4/5/2017;1;first_prepool;E;5;5;Cranberry;CR4;Cranberry;28;1;
2;4/5/2017;1;first_prepool;E;6;5;Cranberry;CR4;Cranberry;50;1;
2;4/5/2017;1;first_prepool;E;7;5;Cranberry;CR4;Cranberry;38;1;
2;4/5/2017;1;first_prepool;E;8;5;Cranberry;CR4;Cranberry;47;1;
2;4/5/2017;1;first_prepool;E;9;5;Cranberry;CR4;Cranberry;21;1;
2;4/5/2017;1;first_prepool;E;10;5;Cranberry;CR4;Cranberry;31;1;
2;4/5/2017;1;first_prepool;E;1;6;Cranberry;CR4;Cranberry;41;1;
2;4/5/2017;1;first_prepool;E;2;6;Cranberry;CR4;Cranberry;24;1;
2;4/5/2017;1;first_prepool;E;3;6;Cranberry;CR4;Cranberry;29;1;
2;4/5/2017;1;first_prepool;E;4;6;Cranberry;CR4;Cranberry;42;1;
2;4/5/2017;1;first_prepool;E;5;6;Cranberry;CR4;Cranberry;39;1;
2;4/5/2017;1;first_prepool;E;6;6;Cranberry;CR4;Cranberry;51;1;
2;4/5/2017;1;first_prepool;E;7;6;Cranberry;CR4;Cranberry;35;1;
2;4/5/2017;1;first_prepool;E;8;6;Cranberry;CR4;Cranberry;43;1;
2;4/5/2017;1;first_prepool;E;9;6;Cranberry;CR4;Cranberry;50;1;
2;4/5/2017;1;first_prepool;E;10;6;Cranberry;CR4;Cranberry;54;1;
2;4/5/2017;1;first_prepool;E;1;7;Fig;FI3;Fig;25;1;
2;4/5/2017;1;first_prepool;E;2;7;Fig;FI3;Fig;10;1;
2;4/5/2017;1;first_prepool;E;3;7;Fig;FI3;Fig;20;1;
2;4/5/2017;1;first_prepool;E;4;7;Fig;FI3;Fig;19;1;
2;4/5/2017;1;first_prepool;E;5;7;Fig;FI3;Fig;30;1;
2;4/5/2017;1;first_prepool;E;6;7;Fig;FI3;Fig;14;1;
2;4/5/2017;1;first_prepool;E;7;7;Fig;FI3;Fig;38;1;
2;4/5/2017;1;first_prepool;E;8;7;Fig;FI3;Fig;22;1;
2;4/5/2017;1;first_prepool;E;9;7;Fig;FI3;Fig;30;1;
2;4/5/2017;1;first_prepool;E;10;7;Fig;FI3;Fig;13;1;
2;4/5/2017;1;first_prepool;E;1;8;Fig;FI3;Fig;32;1;
2;4/5/2017;1;first_prepool;E;2;8;Fig;FI3;Fig;11;1;
2;4/5/2017;1;first_prepool;E;3;8;Fig;FI3;Fig;1;1;
2;4/5/2017;1;first_prepool;E;4;8;Fig;FI3;Fig;23;1;
2;4/5/2017;1;first_prepool;E;5;8;Fig;FI3;Fig;0;1;
2;4/5/2017;1;first_prepool;E;6;8;Fig;FI3;Fig;13;1;
2;4/5/2017;1;first_prepool;E;7;8;Fig;FI3;Fig;45;1;
2;4/5/2017;1;first_prepool;E;8;8;Fig;FI3;Fig;5;1;
2;4/5/2017;1;first_prepool;E;9;8;Fig;FI3;Fig;15;1;
2;4/5/2017;1;first_prepool;E;10;8;Fig;FI3;Fig;36;1;
2;4/5/2017;1;first_prepool;E;1;9;Blackcurrant;CA3;Blackcurrant;0;1;
2;4/5/2017;1;first_prepool;E;2;9;Blackcurrant;CA3;Blackcurrant;16;1;
2;4/5/2017;1;first_prepool;E;3;9;Blackcurrant;CA3;Blackcurrant;21;1;
2;4/5/2017;1;first_prepool;E;4;9;Blackcurrant;CA3;Blackcurrant;30;1;
2;4/5/2017;1;first_prepool;E;5;9;Blackcurrant;CA3;Blackcurrant;3;1;
2;4/5/2017;1;first_prepool;E;6;9;Blackcurrant;CA3;Blackcurrant;34;1;
2;4/5/2017;1;first_prepool;E;7;9;Blackcurrant;CA3;Blackcurrant;3;1;
2;4/5/2017;1;first_prepool;E;8;9;Blackcurrant;CA3;Blackcurrant;19;1;
2;4/5/2017;1;first_prepool;E;9;9;Blackcurrant;CA3;Blackcurrant;10;1;
2;4/5/2017;1;first_prepool;E;10;9;Blackcurrant;CA3;Blackcurrant;0;1;
2;4/5/2017;1;first_prepool;E;1;10;Blackcurrant;CA3;Blackcurrant;12;1;
2;4/5/2017;1;first_prepool;E;2;10;Blackcurrant;CA3;Blackcurrant;2;1;
2;4/5/2017;1;first_prepool;E;3;10;Blackcurrant;CA3;Blackcurrant;2;1;
2;4/5/2017;1;first_prepool;E;4;10;Blackcurrant;CA3;Blackcurrant;22;1;
2;4/5/2017;1;first_prepool;E;5;10;Blackcurrant;CA3;Blackcurrant;21;1;
2;4/5/2017;1;first_prepool;E;6;10;Blackcurrant;CA3;Blackcurrant;1;1;
2;4/5/2017;1;first_prepool;E;7;10;Blackcurrant;CA3;Blackcurrant;0;1;
2;4/5/2017;1;first_prepool;E;8;10;Blackcurrant;CA3;Blackcurrant;12;1;
2;4/5/2017;1;first_prepool;E;9;10;Blackcurrant;CA3;Blackcurrant;23;1;
2;4/5/2017;1;first_prepool;E;10;10;Blackcurrant;CA3;Blackcurrant;12;1;
2;4/5/2017;1;first_prepool;F;1;1;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;2;1;Tomato;TO4;Tomato;3;1;
2;4/5/2017;1;first_prepool;F;3;1;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;4;1;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;5;1;Tomato;TO4;Tomato;1;1;
2;4/5/2017;1;first_prepool;F;6;1;Tomato;TO4;Tomato;1;1;
2;4/5/2017;1;first_prepool;F;7;1;Tomato;TO4;Tomato;11;1;
2;4/5/2017;1;first_prepool;F;8;1;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;9;1;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;10;1;Tomato;TO4;Tomato;4;1;
2;4/5/2017;1;first_prepool;F;1;2;Tomato;TO4;Tomato;8;1;
2;4/5/2017;1;first_prepool;F;2;2;Tomato;TO4;Tomato;2;1;
2;4/5/2017;1;first_prepool;F;3;2;Tomato;TO4;Tomato;2;1;
2;4/5/2017;1;first_prepool;F;4;2;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;5;2;Tomato;TO4;Tomato;1;1;
2;4/5/2017;1;first_prepool;F;6;2;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;7;2;Tomato;TO4;Tomato;1;1;
2;4/5/2017;1;first_prepool;F;8;2;Tomato;TO4;Tomato;4;1;
2;4/5/2017;1;first_prepool;F;9;2;Tomato;TO4;Tomato;0;1;
2;4/5/2017;1;first_prepool;F;10;2;Tomato;TO4;Tomato;6;1;
2;4/5/2017;1;first_prepool;F;1;3;Strawberry;FR3;Strawberry;42;1;
2;4/5/2017;1;first_prepool;F;2;3;Strawberry;FR3;Strawberry;32;1;
2;4/5/2017;1;first_prepool;F;3;3;Strawberry;FR3;Strawberry;29;1;
2;4/5/2017;1;first_prepool;F;4;3;Strawberry;FR3;Strawberry;41;1;
2;4/5/2017;1;first_prepool;F;5;3;Strawberry;FR3;Strawberry;20;1;
2;4/5/2017;1;first_prepool;F;6;3;Strawberry;FR3;Strawberry;16;1;
2;4/5/2017;1;first_prepool;F;7;3;Strawberry;FR3;Strawberry;61;1;
2;4/5/2017;1;first_prepool;F;8;3;Strawberry;FR3;Strawberry;18;1;
2;4/5/2017;1;first_prepool;F;9;3;Strawberry;FR3;Strawberry;56;1;
2;4/5/2017;1;first_prepool;F;10;3;Strawberry;FR3;Strawberry;0;1;
2;4/5/2017;1;first_prepool;F;1;4;Strawberry;FR3;Strawberry;35;1;
2;4/5/2017;1;first_prepool;F;2;4;Strawberry;FR3;Strawberry;34;1;
2;4/5/2017;1;first_prepool;F;3;4;Strawberry;FR3;Strawberry;33;1;
2;4/5/2017;1;first_prepool;F;4;4;Strawberry;FR3;Strawberry;46;1;
2;4/5/2017;1;first_prepool;F;5;4;Strawberry;FR3;Strawberry;54;1;
2;4/5/2017;1;first_prepool;F;6;4;Strawberry;FR3;Strawberry;21;1;
2;4/5/2017;1;first_prepool;F;7;4;Strawberry;FR3;Strawberry;28;1;
2;4/5/2017;1;first_prepool;F;8;4;Strawberry;FR3;Strawberry;25;1;
2;4/5/2017;1;first_prepool;F;9;4;Strawberry;FR3;Strawberry;29;1;
2;4/5/2017;1;first_prepool;F;10;4;Strawberry;FR3;Strawberry;28;1;
2;4/5/2017;1;first_prepool;F;1;5;Cherry;CE4;Cherry;13;1;
2;4/5/2017;1;first_prepool;F;2;5;Cherry;CE4;Cherry;32;1;
2;4/5/2017;1;first_prepool;F;3;5;Cherry;CE4;Cherry;12;1;
2;4/5/2017;1;first_prepool;F;4;5;Cherry;CE4;Cherry;32;1;
2;4/5/2017;1;first_prepool;F;5;5;Cherry;CE4;Cherry;67;1;
2;4/5/2017;1;first_prepool;F;6;5;Cherry;CE4;Cherry;28;1;
2;4/5/2017;1;first_prepool;F;7;5;Cherry;CE4;Cherry;10;1;
2;4/5/2017;1;first_prepool;F;8;5;Cherry;CE4;Cherry;4;1;
2;4/5/2017;1;first_prepool;F;9;5;Cherry;CE4;Cherry;29;1;
2;4/5/2017;1;first_prepool;F;10;5;Cherry;CE4;Cherry;38;1;
2;4/5/2017;1;first_prepool;F;1;6;Cherry;CE4;Cherry;33;1;
2;4/5/2017;1;first_prepool;F;2;6;Cherry;CE4;Cherry;15;1;
2;4/5/2017;1;first_prepool;F;3;6;Cherry;CE4;Cherry;24;1;
2;4/5/2017;1;first_prepool;F;4;6;Cherry;CE4;Cherry;31;1;
2;4/5/2017;1;first_prepool;F;5;6;Cherry;CE4;Cherry;20;1;
2;4/5/2017;1;first_prepool;F;6;6;Cherry;CE4;Cherry;20;1;
2;4/5/2017;1;first_prepool;F;7;6;Cherry;CE4;Cherry;38;1;
2;4/5/2017;1;first_prepool;F;8;6;Cherry;CE4;Cherry;38;1;
2;4/5/2017;1;first_prepool;F;9;6;Cherry;CE4;Cherry;38;1;
2;4/5/2017;1;first_prepool;F;10;6;Cherry;CE4;Cherry;26;1;
2;4/5/2017;1;first_prepool;F;1;7;Blackcurrant;CA4;Blackcurrant;2;1;
2;4/5/2017;1;first_prepool;F;2;7;Blackcurrant;CA4;Blackcurrant;1;1;
2;4/5/2017;1;first_prepool;F;3;7;Blackcurrant;CA4;Blackcurrant;17;1;
2;4/5/2017;1;first_prepool;F;4;7;Blackcurrant;CA4;Blackcurrant;10;1;
2;4/5/2017;1;first_prepool;F;5;7;Blackcurrant;CA4;Blackcurrant;20;1;
2;4/5/2017;1;first_prepool;F;6;7;Blackcurrant;CA4;Blackcurrant;9;1;
2;4/5/2017;1;first_prepool;F;7;7;Blackcurrant;CA4;Blackcurrant;18;1;
2;4/5/2017;1;first_prepool;F;8;7;Blackcurrant;CA4;Blackcurrant;38;1;
2;4/5/2017;1;first_prepool;F;9;7;Blackcurrant;CA4;Blackcurrant;3;1;
2;4/5/2017;1;first_prepool;F;10;7;Blackcurrant;CA4;Blackcurrant;8;1;
2;4/5/2017;1;first_prepool;F;1;8;Blackcurrant;CA4;Blackcurrant;24;1;
2;4/5/2017;1;first_prepool;F;2;8;Blackcurrant;CA4;Blackcurrant;13;1;
2;4/5/2017;1;first_prepool;F;3;8;Blackcurrant;CA4;Blackcurrant;18;1;
2;4/5/2017;1;first_prepool;F;4;8;Blackcurrant;CA4;Blackcurrant;4;1;
2;4/5/2017;1;first_prepool;F;5;8;Blackcurrant;CA4;Blackcurrant;14;1;
2;4/5/2017;1;first_prepool;F;6;8;Blackcurrant;CA4;Blackcurrant;13;1;
2;4/5/2017;1;first_prepool;F;7;8;Blackcurrant;CA4;Blackcurrant;13;1;
2;4/5/2017;1;first_prepool;F;8;8;Blackcurrant;CA4;Blackcurrant;3;1;
2;4/5/2017;1;first_prepool;F;9;8;Blackcurrant;CA4;Blackcurrant;7;1;
2;4/5/2017;1;first_prepool;F;10;8;Blackcurrant;CA4;Blackcurrant;0;1;
2;4/5/2017;1;first_prepool;F;1;9;Rosehips;EG4;Rosehips;36;1;
2;4/5/2017;1;first_prepool;F;2;9;Rosehips;EG4;Rosehips;6;1;
2;4/5/2017;1;first_prepool;F;3;9;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;F;4;9;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;F;5;9;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;6;9;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;F;7;9;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;8;9;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;9;9;Rosehips;EG4;Rosehips;12;1;
2;4/5/2017;1;first_prepool;F;10;9;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;1;10;Rosehips;EG4;Rosehips;14;1;
2;4/5/2017;1;first_prepool;F;2;10;Rosehips;EG4;Rosehips;17;1;
2;4/5/2017;1;first_prepool;F;3;10;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;F;4;10;Rosehips;EG4;Rosehips;2;1;
2;4/5/2017;1;first_prepool;F;5;10;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;F;6;10;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;7;10;Rosehips;EG4;Rosehips;36;1;
2;4/5/2017;1;first_prepool;F;8;10;Rosehips;EG4;Rosehips;1;1;
2;4/5/2017;1;first_prepool;F;9;10;Rosehips;EG4;Rosehips;0;1;
2;4/5/2017;1;first_prepool;F;10;10;Rosehips;EG4;Rosehips;4;1;
2;4/5/2017;1;first_prepool;G;1;1;Strawberry;FR4;Strawberry;5;1;
2;4/5/2017;1;first_prepool;G;2;1;Strawberry;FR4;Strawberry;22;1;
2;4/5/2017;1;first_prepool;G;3;1;Strawberry;FR4;Strawberry;40;1;
2;4/5/2017;1;first_prepool;G;4;1;Strawberry;FR4;Strawberry;27;1;
2;4/5/2017;1;first_prepool;G;5;1;Strawberry;FR4;Strawberry;47;1;
2;4/5/2017;1;first_prepool;G;6;1;Strawberry;FR4;Strawberry;24;1;
2;4/5/2017;1;first_prepool;G;7;1;Strawberry;FR4;Strawberry;35;1;
2;4/5/2017;1;first_prepool;G;8;1;Strawberry;FR4;Strawberry;17;1;
2;4/5/2017;1;first_prepool;G;9;1;Strawberry;FR4;Strawberry;19;1;
2;4/5/2017;1;first_prepool;G;10;1;Strawberry;FR4;Strawberry;32;1;
2;4/5/2017;1;first_prepool;G;1;2;Strawberry;FR4;Strawberry;26;1;
2;4/5/2017;1;first_prepool;G;2;2;Strawberry;FR4;Strawberry;35;1;
2;4/5/2017;1;first_prepool;G;3;2;Strawberry;FR4;Strawberry;39;1;
2;4/5/2017;1;first_prepool;G;4;2;Strawberry;FR4;Strawberry;52;1;
2;4/5/2017;1;first_prepool;G;5;2;Strawberry;FR4;Strawberry;22;1;
2;4/5/2017;1;first_prepool;G;6;2;Strawberry;FR4;Strawberry;37;1;
2;4/5/2017;1;first_prepool;G;7;2;Strawberry;FR4;Strawberry;10;1;
2;4/5/2017;1;first_prepool;G;8;2;Strawberry;FR4;Strawberry;32;1;
2;4/5/2017;1;first_prepool;G;9;2;Strawberry;FR4;Strawberry;42;1;
2;4/5/2017;1;first_prepool;G;10;2;Strawberry;FR4;Strawberry;29;1;
2;4/5/2017;1;first_prepool;G;1;3;Blackcurrant;CA5;Blackcurrant;4;1;
2;4/5/2017;1;first_prepool;G;2;3;Blackcurrant;CA5;Blackcurrant;12;1;
2;4/5/2017;1;first_prepool;G;3;3;Blackcurrant;CA5;Blackcurrant;17;1;
2;4/5/2017;1;first_prepool;G;4;3;Blackcurrant;CA5;Blackcurrant;5;1;
2;4/5/2017;1;first_prepool;G;5;3;Blackcurrant;CA5;Blackcurrant;11;1;
2;4/5/2017;1;first_prepool;G;6;3;Blackcurrant;CA5;Blackcurrant;9;1;
2;4/5/2017;1;first_prepool;G;7;3;Blackcurrant;CA5;Blackcurrant;3;1;
2;4/5/2017;1;first_prepool;G;8;3;Blackcurrant;CA5;Blackcurrant;5;1;
2;4/5/2017;1;first_prepool;G;9;3;Blackcurrant;CA5;Blackcurrant;19;1;
2;4/5/2017;1;first_prepool;G;10;3;Blackcurrant;CA5;Blackcurrant;8;1;
2;4/5/2017;1;first_prepool;G;1;4;Blackcurrant;CA5;Blackcurrant;0;1;
2;4/5/2017;1;first_prepool;G;2;4;Blackcurrant;CA5;Blackcurrant;19;1;
2;4/5/2017;1;first_prepool;G;3;4;Blackcurrant;CA5;Blackcurrant;20;1;
2;4/5/2017;1;first_prepool;G;4;4;Blackcurrant;CA5;Blackcurrant;14;1;
2;4/5/2017;1;first_prepool;G;5;4;Blackcurrant;CA5;Blackcurrant;4;1;
2;4/5/2017;1;first_prepool;G;6;4;Blackcurrant;CA5;Blackcurrant;9;1;
2;4/5/2017;1;first_prepool;G;7;4;Blackcurrant;CA5;Blackcurrant;23;1;
2;4/5/2017;1;first_prepool;G;8;4;Blackcurrant;CA5;Blackcurrant;29;1;
2;4/5/2017;1;first_prepool;G;9;4;Blackcurrant;CA5;Blackcurrant;2;1;
2;4/5/2017;1;first_prepool;G;10;4;Blackcurrant;CA5;Blackcurrant;26;1;
2;4/5/2017;1;first_prepool;G;1;5;Tomato;TO5;Tomato;25;1;
2;4/5/2017;1;first_prepool;G;2;5;Tomato;TO5;Tomato;7;1;
2;4/5/2017;1;first_prepool;G;3;5;Tomato;TO5;Tomato;1;1;
2;4/5/2017;1;first_prepool;G;4;5;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;5;5;Tomato;TO5;Tomato;3;1;
2;4/5/2017;1;first_prepool;G;6;5;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;7;5;Tomato;TO5;Tomato;4;1;
2;4/5/2017;1;first_prepool;G;8;5;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;9;5;Tomato;TO5;Tomato;1;1;
2;4/5/2017;1;first_prepool;G;10;5;Tomato;TO5;Tomato;1;1;
2;4/5/2017;1;first_prepool;G;1;6;Tomato;TO5;Tomato;2;1;
2;4/5/2017;1;first_prepool;G;2;6;Tomato;TO5;Tomato;8;1;
2;4/5/2017;1;first_prepool;G;3;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;4;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;5;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;6;6;Tomato;TO5;Tomato;1;1;
2;4/5/2017;1;first_prepool;G;7;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;8;6;Tomato;TO5;Tomato;1;1;
2;4/5/2017;1;first_prepool;G;9;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;10;6;Tomato;TO5;Tomato;0;1;
2;4/5/2017;1;first_prepool;G;1;7;Grape;RA5;Grape;4;1;
2;4/5/2017;1;first_prepool;G;2;7;Grape;RA5;Grape;6;1;
2;4/5/2017;1;first_prepool;G;3;7;Grape;RA5;Grape;21;1;
2;4/5/2017;1;first_prepool;G;4;7;Grape;RA5;Grape;7;1;
2;4/5/2017;1;first_prepool;G;5;7;Grape;RA5;Grape;15;1;
2;4/5/2017;1;first_prepool;G;6;7;Grape;RA5;Grape;4;1;
2;4/5/2017;1;first_prepool;G;7;7;Grape;RA5;Grape;5;1;
2;4/5/2017;1;first_prepool;G;8;7;Grape;RA5;Grape;18;1;
2;4/5/2017;1;first_prepool;G;9;7;Grape;RA5;Grape;10;1;
2;4/5/2017;1;first_prepool;G;10;7;Grape;RA5;Grape;2;1;
2;4/5/2017;1;first_prepool;G;1;8;Grape;RA5;Grape;3;1;
2;4/5/2017;1;first_prepool;G;2;8;Grape;RA5;Grape;11;1;
2;4/5/2017;1;first_prepool;G;3;8;Grape;RA5;Grape;9;1;
2;4/5/2017;1;first_prepool;G;4;8;Grape;RA5;Grape;6;1;
2;4/5/2017;1;first_prepool;G;5;8;Grape;RA5;Grape;15;1;
2;4/5/2017;1;first_prepool;G;6;8;Grape;RA5;Grape;5;1;
2;4/5/2017;1;first_prepool;G;7;8;Grape;RA5;Grape;12;1;
2;4/5/2017;1;first_prepool;G;8;8;Grape;RA5;Grape;13;1;
2;4/5/2017;1;first_prepool;G;9;8;Grape;RA5;Grape;4;1;
2;4/5/2017;1;first_prepool;G;10;8;Grape;RA5;Grape;4;1;
2;4/5/2017;1;first_prepool;G;1;9;Fig;FI4;Fig;8;1;
2;4/5/2017;1;first_prepool;G;2;9;Fig;FI4;Fig;21;1;
2;4/5/2017;1;first_prepool;G;3;9;Fig;FI4;Fig;19;1;
2;4/5/2017;1;first_prepool;G;4;9;Fig;FI4;Fig;5;1;
2;4/5/2017;1;first_prepool;G;5;9;Fig;FI4;Fig;18;1;
2;4/5/2017;1;first_prepool;G;6;9;Fig;FI4;Fig;7;1;
2;4/5/2017;1;first_prepool;G;7;9;Fig;FI4;Fig;13;1;
2;4/5/2017;1;first_prepool;G;8;9;Fig;FI4;Fig;35;1;
2;4/5/2017;1;first_prepool;G;9;9;Fig;FI4;Fig;14;1;
2;4/5/2017;1;first_prepool;G;10;9;Fig;FI4;Fig;15;1;
2;4/5/2017;1;first_prepool;G;1;10;Fig;FI4;Fig;13;1;
2;4/5/2017;1;first_prepool;G;2;10;Fig;FI4;Fig;4;1;
2;4/5/2017;1;first_prepool;G;3;10;Fig;FI4;Fig;9;1;
2;4/5/2017;1;first_prepool;G;4;10;Fig;FI4;Fig;21;1;
2;4/5/2017;1;first_prepool;G;5;10;Fig;FI4;Fig;2;1;
2;4/5/2017;1;first_prepool;G;6;10;Fig;FI4;Fig;19;1;
2;4/5/2017;1;first_prepool;G;7;10;Fig;FI4;Fig;7;1;
2;4/5/2017;1;first_prepool;G;8;10;Fig;FI4;Fig;16;1;
2;4/5/2017;1;first_prepool;G;9;10;Fig;FI4;Fig;8;1;
2;4/5/2017;1;first_prepool;G;10;10;Fig;FI4;Fig;14;1;
2;4/5/2017;1;first_prepool;H;1;1;Rosehips;EG5;Rosehips;31;1;
2;4/5/2017;1;first_prepool;H;2;1;Rosehips;EG5;Rosehips;10;1;
2;4/5/2017;1;first_prepool;H;3;1;Rosehips;EG5;Rosehips;28;1;
2;4/5/2017;1;first_prepool;H;4;1;Rosehips;EG5;Rosehips;17;1;
2;4/5/2017;1;first_prepool;H;5;1;Rosehips;EG5;Rosehips;47;1;
2;4/5/2017;1;first_prepool;H;6;1;Rosehips;EG5;Rosehips;11;1;
2;4/5/2017;1;first_prepool;H;7;1;Rosehips;EG5;Rosehips;2;1;
2;4/5/2017;1;first_prepool;H;8;1;Rosehips;EG5;Rosehips;23;1;
2;4/5/2017;1;first_prepool;H;9;1;Rosehips;EG5;Rosehips;18;1;
2;4/5/2017;1;first_prepool;H;10;1;Rosehips;EG5;Rosehips;32;1;
2;4/5/2017;1;first_prepool;H;1;2;Rosehips;EG5;Rosehips;12;1;
2;4/5/2017;1;first_prepool;H;2;2;Rosehips;EG5;Rosehips;9;1;
2;4/5/2017;1;first_prepool;H;3;2;Rosehips;EG5;Rosehips;13;1;
2;4/5/2017;1;first_prepool;H;4;2;Rosehips;EG5;Rosehips;1;1;
2;4/5/2017;1;first_prepool;H;5;2;Rosehips;EG5;Rosehips;48;1;
2;4/5/2017;1;first_prepool;H;6;2;Rosehips;EG5;Rosehips;25;1;
